CUSTOMER_SIGN_UP_DATE,CUSTOMER_COMPANY_DISTRICT,CUSTOMER_AGE,CUSTOMER_COMPANY_SIZE,CUSTOMER_INDUSTRY,CUSTOMER_REVENUE_USD_AMT,CUSTOMER_TOTAL_LOAN_DEFAULTED_COUNT,TERM_LOAN_COUNT,CREDIT_LINE_COUNT,AVERAGE_LOAN_DISBURSAL_USD_AMOUNT,FIRST_LOAN_DISBURSAL_DATE_LCL_TS,CUSTOMER_ACQUISITION_SOURCE,DAYS_FROM_SIGNUP_TO_FIRST_LOAN,YEAR_JOINED,CUSTOMER_AGE_GROUP
2022-08-18 00:00:00.000000,KULAI,36,Small,Motor Vehicles Repair,10858.92,1,1,0,13927.98,2022-09-23 00:00:00.000000,Digital Marketing,36.0,2022,35-44 yo
2022-07-18 00:00:00.000000,KLANG,23,Small,Motor Vehicles Repair,2669.96,1,1,0,7198.73,2022-07-26 00:00:00.000000,Organic,8.0,2022,18-24 yo
2022-10-27 00:00:00.000000,MUAR,31,Small,F&B,6286.92,1,1,0,9389.65,2022-11-02 00:00:00.000000,Digital Marketing,6.0,2022,25-34 yo
2022-03-17 00:00:00.000000,SUNGAI PETANI,35,Small,F&B,3357.78,1,2,0,3129.88,2022-04-05 00:00:00.000000,Platform Partners,19.0,2022,35-44 yo
2022-05-09 00:00:00.000000,BATU PAHAT,40,Small,Human Health and Social Work Activities,9489.17,0,1,0,9389.65,2022-06-01 00:00:00.000000,Digital Marketing,23.0,2022,35-44 yo
2021-06-28 00:00:00.000000,CHERAS,39,Small,Manufacturing,38945.91,0,3,0,15649.409999999998,2021-11-26 00:00:00.000000,Organic,151.0,2021,35-44 yo
2022-11-10 00:00:00.000000,PETALING JAYA,38,Small,Motor Vehicles Repair,45875.39,0,2,0,46948.24,2022-11-25 00:00:00.000000,Organic,15.0,2022,35-44 yo
2020-02-19 00:00:00.000000,KOTA TINGGI,33,Small,Motor Vehicles Repair,4483.36,0,1,0,4694.82,2021-03-02 00:00:00.000000,Organic,377.0,2020,25-34 yo
2022-11-11 00:00:00.000000,MELAKA,27,Small,Motor Vehicles Repair,11687.66,1,1,0,18779.3,2022-11-29 00:00:00.000000,Employee Referrals,18.0,2022,25-34 yo
2022-11-29 00:00:00.000000,BEAUFORT,27,Small,F&B,1361.84,1,1,0,2629.1,2022-12-22 00:00:00.000000,Platform Partners,23.0,2022,25-34 yo
2023-04-20 00:00:00.000000,SEREMBAN,24,Small,F&B,18075.19,0,1,0,29264.4,2023-06-01 00:00:00.000000,Brokers,42.0,2023,18-24 yo
2022-11-29 00:00:00.000000,BATU CAVES,24,Small,F&B,813.74,0,1,0,938.96,2022-12-16 00:00:00.000000,Platform Partners,17.0,2022,18-24 yo
2022-08-19 00:00:00.000000,SHAH ALAM,47,Micro,F&B,615.84,0,1,0,1032.86,2023-02-22 00:00:00.000000,Organic,187.0,2022,45-54 yo
2019-01-21 00:00:00.000000,SEREMBAN,57,Small,Information and Communication,9082.34,0,2,0,3599.3650000000002,2021-03-05 00:00:00.000000,Organic,774.0,2019,55-64 yo
2023-10-30 00:00:00.000000,AYER ITAM,37,Micro,Motor Vehicles Repair,489.12,0,1,0,1721.44,2023-11-20 00:00:00.000000,Digital Marketing,21.0,2023,35-44 yo
2020-09-28 00:00:00.000000,SERI KEMBANGAN,26,Medium,Motor Vehicles Repair,4717.96,1,2,0,3442.87,2020-10-27 00:00:00.000000,Organic,29.0,2020,25-34 yo
2022-09-30 00:00:00.000000,KEPONG,37,Small,Motor Vehicles Repair,10938.04,0,1,0,12018.75,2022-10-06 00:00:00.000000,Brokers,6.0,2022,35-44 yo
2021-03-17 00:00:00.000000,CHERAS,38,Small,Motor Vehicles Repair,6560.51,1,1,0,7511.72,2021-03-23 00:00:00.000000,Employee Referrals,6.0,2021,35-44 yo
2022-12-09 00:00:00.000000,BANDAR PUTRA PERMAI,37,Small,Storage,2884.21,0,2,0,3129.88,2022-12-21 00:00:00.000000,Brokers,12.0,2022,35-44 yo
2022-07-27 00:00:00.000000,MELOR,35,Small,Motor Vehicles Repair,9337.53,1,1,0,22222.17,2022-10-20 00:00:00.000000,Organic,85.0,2022,35-44 yo
2021-10-20 00:00:00.000000,KAJANG,28,Micro,F&B,1106.35,0,1,0,1564.94,2021-12-30 00:00:00.000000,Platform Partners,71.0,2021,25-34 yo
2021-08-19 00:00:00.000000,KUALA LUMPUR,50,Small,Motor Vehicles Repair,1910.23,1,1,0,3129.88,2021-08-30 00:00:00.000000,Employee Referrals,11.0,2021,45-54 yo
2022-02-22 00:00:00.000000,BENTONG,33,Small,F&B,1603.22,0,1,0,2410.01,2023-03-17 00:00:00.000000,Digital Marketing,388.0,2022,25-34 yo
2022-12-28 00:00:00.000000,SEREMBAN,29,Small,Manufacturing,12388.24,1,1,0,21377.1,2023-01-12 00:00:00.000000,Brokers,15.0,2022,25-34 yo
2022-06-21 00:00:00.000000,SERI KEMBANGAN,29,Small,Other Service Activities,13027.86,0,3,0,9201.86,2022-06-29 00:00:00.000000,Organic,8.0,2022,25-34 yo
2022-04-11 00:00:00.000000,MUAR,37,Small,Motor Vehicles Repair,6590.48,0,2,0,4694.82,2022-04-20 00:00:00.000000,Digital Marketing,9.0,2022,35-44 yo
2021-01-23 00:00:00.000000,PUCHONG,41,Micro,Motor Vehicles Repair,1463.9,0,1,0,1564.94,2021-02-18 00:00:00.000000,Digital Marketing,26.0,2021,35-44 yo
2023-06-19 00:00:00.000000,ISKANDAR PUTERI,43,Small,F&B,33715.27,0,1,0,68857.42,2023-06-28 00:00:00.000000,Organic,9.0,2023,35-44 yo
2023-10-19 00:00:00.000000,BUKIT MERTAJAM,47,Small,Manufacturing,704.8,0,1,0,2065.72,2023-10-31 00:00:00.000000,Organic,12.0,2023,45-54 yo
2023-02-09 00:00:00.000000,SEMENYIH,46,Small,Motor Vehicles Repair,44036.87,0,1,0,68857.42,2023-04-05 00:00:00.000000,Brokers,55.0,2023,45-54 yo
2022-04-28 00:00:00.000000,KLUANG,26,Small,Motor Vehicles Repair,44130.09,0,3,0,31298.823333333334,2022-05-11 00:00:00.000000,Referral Partners,13.0,2022,25-34 yo
2023-03-08 00:00:00.000000,SUNGAI BULOH,47,Micro,Motor Vehicles Repair,1727.48,0,1,0,3098.58,2023-03-24 00:00:00.000000,EDMs,16.0,2023,45-54 yo
2023-02-28 00:00:00.000000,SERI KEMBANGAN,35,Micro,Motor Vehicles Repair,2983.94,0,1,0,2754.3,2023-03-16 00:00:00.000000,Organic,16.0,2023,35-44 yo
2021-06-18 00:00:00.000000,SEREMBAN,32,Small,Motor Vehicles Repair,25438.68,1,1,0,15649.41,2021-06-25 00:00:00.000000,Digital Marketing,7.0,2021,25-34 yo
2023-10-26 00:00:00.000000,Simpang Ampat,40,Medium,Motor Vehicles Repair,3306.04,0,1,0,13427.2,2023-11-30 00:00:00.000000,Sales Force,35.0,2023,35-44 yo
2022-10-16 00:00:00.000000,HULU LANGAT,26,Small,Information and Communication,6469.41,1,1,0,5007.81,2022-11-02 00:00:00.000000,Organic,17.0,2022,25-34 yo
2023-02-21 00:00:00.000000,SUNGAI BULOH,47,Small,Construction,6861.45,0,1,0,8607.18,2023-03-02 00:00:00.000000,Brokers,9.0,2023,45-54 yo
2019-09-26 00:00:00.000000,KAJANG,57,Micro,Manufacturing,2471.71,0,1,0,3098.58,2023-04-04 00:00:00.000000,Organic,1286.0,2019,55-64 yo
2022-11-14 00:00:00.000000,RAWANG,50,Small,Motor Vehicles Repair,24486.76,0,1,0,30140.77,2022-11-23 00:00:00.000000,Employee Referrals,9.0,2022,45-54 yo
2023-02-01 00:00:00.000000,KOTA BHARU,28,Micro,F&B,2187.67,0,1,0,3787.16,2023-02-16 00:00:00.000000,Platform Partners,15.0,2023,25-34 yo
2022-12-28 00:00:00.000000,PETALING JAYA,24,Small,Motor Vehicles Repair,3499.9,1,1,0,6259.77,2023-01-17 00:00:00.000000,Referral Partners,20.0,2022,18-24 yo
2021-04-28 00:00:00.000000,KUALA LUMPUR,51,Small,Motor Vehicles Repair,9565.46,0,1,0,9389.65,2021-05-12 00:00:00.000000,Platform Partners,14.0,2021,45-54 yo
2021-07-04 00:00:00.000000,BANTING,47,Small,Motor Vehicles Repair,4267.0,2,3,0,2556.0666666666666,2022-02-28 00:00:00.000000,Platform Partners,239.0,2021,45-54 yo
2022-10-13 00:00:00.000000,KUALA LUMPUR,52,Small,Motor Vehicles Repair,29726.77,0,2,0,29546.09,2022-10-25 00:00:00.000000,Brokers,12.0,2022,45-54 yo
2021-02-23 00:00:00.000000,KLANG,32,Medium,Human Health and Social Work Activities,15244.07,0,1,0,15649.41,2021-03-10 00:00:00.000000,Organic,15.0,2021,25-34 yo
2023-01-06 00:00:00.000000,PERAI,45,Small,Motor Vehicles Repair,15372.01,0,1,0,26604.0,2023-02-07 00:00:00.000000,Employee Referrals,32.0,2023,45-54 yo
2019-05-21 00:00:00.000000,KETEREH,39,Micro,Motor Vehicles Repair,6959.39,0,2,0,4694.825000000001,2019-06-03 00:00:00.000000,Organic,13.0,2019,35-44 yo
2023-02-24 00:00:00.000000,JOHOR BAHRU,40,Small,Information and Communication,3196.15,1,1,0,6885.74,2023-03-09 00:00:00.000000,Brokers,13.0,2023,35-44 yo
2023-09-29 00:00:00.000000,BUKIT MERTAJAM,49,Small,Motor Vehicles Repair,12235.25,0,1,0,34428.71,2023-10-20 00:00:00.000000,Brokers,21.0,2023,45-54 yo
2023-06-21 00:00:00.000000,AMPANG,49,Small,Motor Vehicles Repair,8882.38,0,1,0,15492.92,2023-06-28 00:00:00.000000,Brokers,7.0,2023,45-54 yo
2023-04-03 00:00:00.000000,BRICKFIELDS,27,Small,Motor Vehicles Repair,2503.48,0,0,5,8450.68,2023-08-21 00:00:00.000000,Sales Force,140.0,2023,25-34 yo
2021-08-27 00:00:00.000000,KUALA LUMPUR,29,Micro,Education,2881.76,0,2,0,1721.435,2022-03-30 00:00:00.000000,Organic,215.0,2021,25-34 yo
2023-12-17 00:00:00.000000,KUALA LUMPUR,37,Micro,F&B,339.08,0,1,0,2754.3,2023-12-27 00:00:00.000000,Organic,10.0,2023,35-44 yo
2023-10-23 00:00:00.000000,SKUDAI,31,Micro,Storage,1000.46,0,1,0,3442.87,2023-10-30 00:00:00.000000,Organic,7.0,2023,25-34 yo
2023-01-11 00:00:00.000000,MUADZAM SHAH,31,Micro,Education,2533.53,0,2,0,2660.4,2023-01-30 00:00:00.000000,Organic,19.0,2023,25-34 yo
2022-09-27 00:00:00.000000,MUAR,55,Small,Manufacturing,7780.05,1,1,0,11267.58,2022-10-06 00:00:00.000000,Employee Referrals,9.0,2022,55-64 yo
2021-01-11 00:00:00.000000,TAIPING,38,Small,Motor Vehicles Repair,8451.07,0,1,0,9389.65,2021-01-29 00:00:00.000000,Organic,18.0,2021,35-44 yo
2023-03-13 00:00:00.000000,SUNGAI UDANG,28,Small,Motor Vehicles Repair,3389.1,0,1,0,4820.02,2023-03-24 00:00:00.000000,Organic,11.0,2023,25-34 yo
2022-03-17 00:00:00.000000,KUCHING,31,Micro,Motor Vehicles Repair,6606.16,0,1,0,4068.85,2022-07-12 00:00:00.000000,Digital Marketing,117.0,2022,25-34 yo
2022-12-09 00:00:00.000000,KUALA LUMPUR,41,Small,Administrative and Support Service Activities,21264.21,0,1,0,22096.97,2022-12-20 00:00:00.000000,Brokers,11.0,2022,35-44 yo
2022-06-16 00:00:00.000000,GEORGETOWN,28,Micro,Motor Vehicles Repair,3155.66,0,1,0,3192.48,2022-06-29 00:00:00.000000,Organic,13.0,2022,25-34 yo
2021-10-21 00:00:00.000000,SIMPANG RENGGAM,31,Small,Motor Vehicles Repair,32842.02,0,1,0,31298.83,2022-09-22 00:00:00.000000,Digital Marketing,336.0,2021,25-34 yo
2022-07-22 00:00:00.000000,SEMENYIH,40,Small,Construction,7619.94,0,2,0,6134.57,2022-08-04 00:00:00.000000,Digital Marketing,13.0,2022,35-44 yo
2020-07-08 00:00:00.000000,KUALA LUMPUR,46,Small,Motor Vehicles Repair,5450.63,1,1,0,9389.65,2022-04-12 00:00:00.000000,Employee Referrals,643.0,2020,45-54 yo
2021-11-20 00:00:00.000000,PETALING JAYA,36,Small,Construction,1393.07,0,1,0,1564.94,2022-12-01 00:00:00.000000,Organic,376.0,2021,35-44 yo
2023-01-24 00:00:00.000000,SEPANG,30,Small,Motor Vehicles Repair,6193.76,0,1,0,6197.17,2023-02-09 00:00:00.000000,Organic,16.0,2023,25-34 yo
2021-06-17 00:00:00.000000,MIRI,38,Small,F&B,1863.32,0,3,0,1158.0533333333333,2021-07-06 00:00:00.000000,Platform Partners,19.0,2021,35-44 yo
2022-01-24 00:00:00.000000,SHAH ALAM,31,Micro,Motor Vehicles Repair,994.25,1,1,0,1971.83,2022-12-09 00:00:00.000000,Platform Partners,319.0,2022,25-34 yo
2021-06-15 00:00:00.000000,KAJANG,50,Small,F&B,2895.76,0,1,0,3536.77,2021-06-28 00:00:00.000000,Platform Partners,13.0,2021,45-54 yo
2023-12-01 00:00:00.000000,SERI KEMBANGAN,24,Small,Professional Activities,2119.26,0,1,0,8607.18,2023-12-19 00:00:00.000000,Digital Marketing,18.0,2023,18-24 yo
2022-11-25 00:00:00.000000,BATU PAHAT,31,Micro,F&B,777.55,0,2,0,938.96,2022-12-13 00:00:00.000000,Digital Marketing,18.0,2022,25-34 yo
2021-08-04 00:00:00.000000,BANDAR PENAWAR,24,Small,Storage,1304.13,0,2,0,938.96,2022-08-22 00:00:00.000000,Platform Partners,383.0,2021,18-24 yo
2023-02-14 00:00:00.000000,MANTIN,37,Micro,Motor Vehicles Repair,2164.1,0,1,0,2754.3,2023-02-28 00:00:00.000000,Organic,14.0,2023,35-44 yo
2021-12-08 00:00:00.000000,SHAH ALAM,39,Small,Motor Vehicles Repair,10045.34,0,2,0,6572.755,2021-12-20 00:00:00.000000,Organic,12.0,2021,35-44 yo
2021-02-02 00:00:00.000000,SERI KEMBANGAN,36,Micro,Motor Vehicles Repair,547.46,1,1,0,938.96,2021-02-11 00:00:00.000000,Platform Partners,9.0,2021,35-44 yo
2021-04-15 00:00:00.000000,KUALA PILAH,52,Micro,F&B,2864.51,1,2,0,1658.835,2021-04-27 00:00:00.000000,Platform Partners,12.0,2021,45-54 yo
2022-03-01 00:00:00.000000,KLANG,24,Micro,F&B,1024.25,0,1,0,1564.94,2022-03-17 00:00:00.000000,Organic,16.0,2022,18-24 yo
2019-10-22 00:00:00.000000,SHAH ALAM,33,Micro,Other Service Activities,1816.54,0,1,0,3755.86,2019-10-29 00:00:00.000000,Digital Marketing,7.0,2019,25-34 yo
2019-04-25 00:00:00.000000,SENAWANG,59,Small,Manufacturing,7128.859999999999,0,0,5,9389.65,2023-08-24 00:00:00.000000,Organic,1582.0,2019,55-64 yo
2020-11-04 00:00:00.000000,PETALING JAYA,46,Small,Information and Communication,12277.13,0,2,0,6885.745000000001,2020-11-10 00:00:00.000000,Others,6.0,2020,45-54 yo
2022-03-03 00:00:00.000000,MASAI,41,Micro,F&B,7067.19,0,3,0,5477.29,2022-08-24 00:00:00.000000,Platform Partners,174.0,2022,35-44 yo
2021-10-20 00:00:00.000000,KOTA KINABALU,34,Small,Construction,17584.68,0,3,0,10620.733333333332,2021-10-28 00:00:00.000000,Organic,8.0,2021,25-34 yo
2022-12-10 00:00:00.000000,KOTA KINABALU,29,Small,Motor Vehicles Repair,3303.47,1,1,0,5007.81,2022-12-22 00:00:00.000000,Organic,12.0,2022,25-34 yo
2019-04-12 00:00:00.000000,SHAH ALAM,37,Small,Other Service Activities,21954.89,0,2,0,15649.41,2019-05-08 00:00:00.000000,Organic,26.0,2019,35-44 yo
2021-06-17 00:00:00.000000,SHAH ALAM,32,Small,F&B,28725.640000000003,0,6,0,9327.053333333333,2021-06-24 00:00:00.000000,Platform Partners,7.0,2021,25-34 yo
2020-02-24 00:00:00.000000,LAHAT,43,Small,Construction,11329.43,0,2,0,6416.26,2020-02-28 00:00:00.000000,Organic,4.0,2020,35-44 yo
2023-03-03 00:00:00.000000,KUANTAN,41,Micro,Motor Vehicles Repair,2044.25,0,1,0,3098.58,2023-03-20 00:00:00.000000,Digital Marketing,17.0,2023,35-44 yo
2022-09-21 00:00:00.000000,KUALA LUMPUR,30,Small,Professional Activities,13429.96,0,1,0,15649.41,2022-09-29 00:00:00.000000,Organic,8.0,2022,25-34 yo
2021-08-16 00:00:00.000000,SEPANG,29,Micro,F&B,5457.97,0,2,0,3129.88,2021-08-24 00:00:00.000000,Platform Partners,8.0,2021,25-34 yo
2018-12-26 00:00:00.000000,LANGKAWI,54,Small,Other Service Activities,17874.26,0,2,0,11737.06,2019-01-16 00:00:00.000000,EDMs,21.0,2018,45-54 yo
2020-01-13 00:00:00.000000,MANTIN,59,Micro,Other Service Activities,4257.03,0,3,0,2086.5866666666666,2020-01-20 00:00:00.000000,Digital Marketing,7.0,2020,55-64 yo
2022-08-23 00:00:00.000000,BANGI,35,Small,F&B,2042.56,0,1,0,2128.32,2022-09-07 00:00:00.000000,Organic,15.0,2022,35-44 yo
2022-11-08 00:00:00.000000,KAMPUNG RAJA,31,Small,Motor Vehicles Repair,12913.61,0,1,0,13082.91,2022-11-24 00:00:00.000000,Digital Marketing,16.0,2022,25-34 yo
2019-10-01 00:00:00.000000,AMPANG,34,Small,Other Service Activities,11292.92,0,1,0,12519.53,2019-10-14 00:00:00.000000,EDMs,13.0,2019,25-34 yo
2022-03-08 00:00:00.000000,MUAR,24,Small,F&B,1538.86,0,1,0,2065.72,2022-03-24 00:00:00.000000,Platform Partners,16.0,2022,18-24 yo
2019-02-15 00:00:00.000000,Kepala batas,40,Small,Motor Vehicles Repair,12557.83,0,3,0,8972.33,2020-09-17 00:00:00.000000,Platform Partners,580.0,2019,35-44 yo
2019-11-26 00:00:00.000000,TAIPING,24,Medium,Administrative and Support Service Activities,16597.04,1,3,0,8868.003333333334,2019-12-02 00:00:00.000000,Offline Marketing,6.0,2019,18-24 yo
2022-11-30 00:00:00.000000,IPOH,35,Small,F&B,2199.21,1,1,0,3943.65,2022-12-16 00:00:00.000000,Platform Partners,16.0,2022,35-44 yo
2022-06-26 00:00:00.000000,JERTEH,28,Micro,Motor Vehicles Repair,847.81,1,1,0,2316.11,2022-07-26 00:00:00.000000,Organic,30.0,2022,25-34 yo
2021-11-16 00:00:00.000000,KOTA BHARU,53,Small,Human Health and Social Work Activities,8542.1,1,2,0,9358.35,2022-09-07 00:00:00.000000,Digital Marketing,295.0,2021,45-54 yo
2021-06-14 00:00:00.000000,BANDAR BARU BANGI,35,Small,F&B,11162.72,0,2,0,12394.34,2023-02-15 00:00:00.000000,Digital Marketing,611.0,2021,35-44 yo
2023-01-09 00:00:00.000000,GELUGOR,42,Medium,Administrative and Support Service Activities,63287.680000000015,0,1,11,31820.47666666668,2023-02-17 00:00:00.000000,Brokers,39.0,2023,35-44 yo
2023-01-26 00:00:00.000000,KUALA LUMPUR,35,Small,Motor Vehicles Repair,11483.82,0,1,0,15148.63,2023-02-08 00:00:00.000000,Organic,13.0,2023,35-44 yo
2022-06-21 00:00:00.000000,KLANG,50,Small,"Arts, Entertainment and Recreation",23625.88,0,1,0,20438.13,2022-06-29 00:00:00.000000,Organic,8.0,2022,45-54 yo
2018-08-23 00:00:00.000000,KUALA LUMPUR,52,Small,Motor Vehicles Repair,9112.72,1,1,0,4694.82,2020-09-03 00:00:00.000000,Digital Marketing,742.0,2018,45-54 yo
2019-11-25 00:00:00.000000,MELAKA,30,Small,Other Service Activities,10155.42,0,1,0,12519.53,2019-12-03 00:00:00.000000,Digital Marketing,8.0,2019,25-34 yo
2022-08-21 00:00:00.000000,TEMERLOH,28,Small,F&B,2563.91,0,1,0,3787.16,2023-02-27 00:00:00.000000,Organic,190.0,2022,25-34 yo
2023-09-21 00:00:00.000000,KUALA LUMPUR,63,Small,Education,5942.96,0,1,0,16525.78,2023-10-13 00:00:00.000000,Platform Partners,22.0,2023,55-64 yo
2022-11-23 00:00:00.000000,IPOH,33,Small,Motor Vehicles Repair,744.2,1,1,0,1251.95,2022-12-06 00:00:00.000000,EDMs,13.0,2022,25-34 yo
2022-11-11 00:00:00.000000,RAWANG,39,Small,Motor Vehicles Repair,24182.78,0,1,0,25195.56,2022-11-24 00:00:00.000000,Brokers,13.0,2022,35-44 yo
2021-10-20 00:00:00.000000,PETALING JAYA,32,Small,F&B,556.01,1,1,0,938.96,2021-11-10 00:00:00.000000,Platform Partners,21.0,2021,25-34 yo
2021-08-30 00:00:00.000000,MELAKA,34,Small,Financial Services,3423.81,1,1,0,6572.75,2022-10-17 00:00:00.000000,Organic,413.0,2021,25-34 yo
2022-12-02 00:00:00.000000,SUNGAI BULOH,53,Small,Motor Vehicles Repair,30243.28,0,1,0,50015.53,2023-01-05 00:00:00.000000,Brokers,34.0,2022,45-54 yo
2022-11-10 00:00:00.000000,KUALA LUMPUR,36,Small,Administrative and Support Service Activities,5719.989999999999,1,0,8,11471.022500000001,2023-01-20 00:00:00.000000,Organic,71.0,2022,35-44 yo
2023-01-19 00:00:00.000000,SHAH ALAM,40,Micro,Motor Vehicles Repair,1544.34,0,1,0,2190.92,2023-02-09 00:00:00.000000,Brokers,21.0,2023,35-44 yo
2023-01-30 00:00:00.000000,KULIM,52,Small,Construction,5778.46,0,1,0,8262.89,2023-02-10 00:00:00.000000,Digital Marketing,11.0,2023,45-54 yo
2021-04-21 00:00:00.000000,PUTRAJAYA,45,Small,F&B,7405.670000000001,0,3,0,4162.74,2021-04-27 00:00:00.000000,Platform Partners,6.0,2021,45-54 yo
2021-09-29 00:00:00.000000,MIRI,31,Small,Manufacturing,14641.31,0,1,0,15649.41,2021-10-20 00:00:00.000000,Organic,21.0,2021,25-34 yo
2022-02-18 00:00:00.000000,SHAH ALAM,30,Small,Administrative and Support Service Activities,5621.24,0,1,0,3129.88,2022-02-28 00:00:00.000000,Organic,10.0,2022,25-34 yo
2022-09-20 00:00:00.000000,JOHOR BAHRU,24,Small,Motor Vehicles Repair,5867.94,0,1,0,6885.74,2022-10-04 00:00:00.000000,Employee Referrals,14.0,2022,18-24 yo
2019-01-29 00:00:00.000000,RAWANG,36,Small,Construction,10748.85,0,1,0,15649.41,2020-03-13 00:00:00.000000,Offline Marketing,409.0,2019,35-44 yo
2023-03-02 00:00:00.000000,SHAH ALAM,37,Small,Administrative and Support Service Activities,19006.33,0,2,0,22722.95,2023-03-21 00:00:00.000000,EDMs,19.0,2023,35-44 yo
2022-07-18 00:00:00.000000,SUNGAI BULOH,38,Small,Storage,1309.41,0,1,0,1564.94,2022-07-28 00:00:00.000000,Digital Marketing,10.0,2022,35-44 yo
2022-10-24 00:00:00.000000,MUKAH,24,Micro,Motor Vehicles Repair,3422.2,1,1,0,6103.27,2022-11-02 00:00:00.000000,Organic,9.0,2022,18-24 yo
2019-08-13 00:00:00.000000,SHAH ALAM,52,Small,Motor Vehicles Repair,12811.13,0,5,0,4694.82,2020-08-27 00:00:00.000000,Organic,380.0,2019,45-54 yo
2023-03-05 00:00:00.000000,SITIAWAN,46,Small,Motor Vehicles Repair,30796.83,0,2,0,34428.71,2023-03-21 00:00:00.000000,Digital Marketing,16.0,2023,45-54 yo
2023-06-22 00:00:00.000000,TANJONG MALIM,39,Small,Manufacturing,2383.74,0,1,0,4131.45,2023-07-05 00:00:00.000000,Digital Marketing,13.0,2023,35-44 yo
2023-02-24 00:00:00.000000,KOTA BHARU,48,Micro,Motor Vehicles Repair,1654.18,0,1,0,2065.72,2023-03-14 00:00:00.000000,Digital Marketing,18.0,2023,45-54 yo
2020-12-07 00:00:00.000000,JERANTUT,31,Small,Motor Vehicles Repair,19960.56,0,5,0,6591.534,2020-12-28 00:00:00.000000,Platform Partners,21.0,2020,25-34 yo
2019-08-14 00:00:00.000000,Georgetown,33,Small,F&B,6767.52,0,1,0,17214.36,2023-09-26 00:00:00.000000,Sales Force,1504.0,2019,25-34 yo
2021-08-30 00:00:00.000000,PUDU,30,Small,Motor Vehicles Repair,4825.33,0,3,0,3129.8799999999997,2021-09-07 00:00:00.000000,Organic,8.0,2021,25-34 yo
2022-02-19 00:00:00.000000,TANAH MERAH,37,Micro,Motor Vehicles Repair,1329.28,1,1,0,2816.89,2022-07-14 00:00:00.000000,Organic,145.0,2022,35-44 yo
2022-12-19 00:00:00.000000,KUALA KETIL,38,Micro,Motor Vehicles Repair,1379.67,0,1,0,1564.94,2022-12-29 00:00:00.000000,Digital Marketing,10.0,2022,35-44 yo
2022-12-06 00:00:00.000000,PASIR MAS,39,Micro,F&B,2038.76,0,1,0,2284.81,2022-12-30 00:00:00.000000,Platform Partners,24.0,2022,35-44 yo
2023-10-18 00:00:00.000000,SUBANG JAYA,40,Small,Information and Communication,101.72,0,0,1,3755.86,2023-12-26 00:00:00.000000,Digital Marketing,69.0,2023,35-44 yo
2023-05-04 00:00:00.000000,Simpang Ampat,31,Small,F&B,8594.46,0,1,0,14115.77,2023-05-26 00:00:00.000000,Brokers,22.0,2023,25-34 yo
2022-08-16 00:00:00.000000,SHAH ALAM,47,Small,Education,11525.15,0,1,0,13208.11,2022-08-23 00:00:00.000000,Others,7.0,2022,45-54 yo
2020-09-24 00:00:00.000000,KUALA LUMPUR,30,Small,Motor Vehicles Repair,9720.96,1,2,0,8607.18,2020-09-29 00:00:00.000000,Organic,5.0,2020,25-34 yo
2022-07-07 00:00:00.000000,PUCHONG,36,Small,Construction,4166.81,0,1,0,5289.5,2022-07-26 00:00:00.000000,Digital Marketing,19.0,2022,35-44 yo
2022-09-06 00:00:00.000000,KUALA LUMPUR,50,Small,Motor Vehicles Repair,5082.98,1,1,0,7824.71,2022-09-15 00:00:00.000000,EDMs,9.0,2022,45-54 yo
2021-08-03 00:00:00.000000,MENTAKAB,31,Medium,Motor Vehicles Repair,10041.96,0,1,0,7824.71,2022-06-30 00:00:00.000000,Employee Referrals,331.0,2021,25-34 yo
2022-08-02 00:00:00.000000,JOHOR BAHRU,29,Micro,Manufacturing,1497.77,0,1,0,1314.55,2022-08-12 00:00:00.000000,Organic,10.0,2022,25-34 yo
2023-10-31 00:00:00.000000,KOTA KINABALU,30,Small,Administrative and Support Service Activities,9592.62,0,1,0,34428.71,2023-11-27 00:00:00.000000,Organic,27.0,2023,25-34 yo
2022-09-30 00:00:00.000000,KUALA LUMPUR,37,Small,Motor Vehicles Repair,10027.2,0,2,0,8763.67,2022-11-04 00:00:00.000000,Organic,35.0,2022,35-44 yo
2018-04-24 00:00:00.000000,KUALA LUMPUR,49,Small,Motor Vehicles Repair,17978.66,0,4,0,10406.8625,2022-03-10 00:00:00.000000,Organic,1416.0,2018,45-54 yo
2023-02-07 00:00:00.000000,PARIT BUNTAR,33,Micro,Motor Vehicles Repair,861.72,0,1,0,1032.86,2023-02-22 00:00:00.000000,Digital Marketing,15.0,2023,25-34 yo
2021-01-24 00:00:00.000000,JERANTUT,36,Small,Motor Vehicles Repair,12089.73,0,1,0,15649.41,2021-03-17 00:00:00.000000,Digital Marketing,52.0,2021,35-44 yo
2018-09-13 00:00:00.000000,CHERAS,40,Small,Real Estate Activities,15886.5,0,2,0,12519.529999999999,2018-09-24 00:00:00.000000,Offline Marketing,11.0,2018,35-44 yo
2023-07-11 00:00:00.000000,JOHOR BAHRU,28,Micro,Motor Vehicles Repair,380.2,0,1,0,1032.86,2023-09-11 00:00:00.000000,Organic,62.0,2023,25-34 yo
2022-05-19 00:00:00.000000,KOTA KINABALU,42,Small,Storage,9506.17,0,1,0,9389.65,2022-05-27 00:00:00.000000,Digital Marketing,8.0,2022,35-44 yo
