CUSTOMER_ID,CUSTOMER_SIGN_UP_DATE,CUSTOMER_COMPANY_DISTRICT,CUSTOMER_AGE,CUSTOMER_COMPANY_SIZE,CUSTOMER_INDUSTRY,CUSTOMER_REVENUE_USD_AMT,CUSTOMER_TOTAL_LOAN_DEFAULTED_COUNT,TERM_LOAN_COUNT,CREDIT_LINE_COUNT,AVERAGE_LOAN_DISBURSAL_USD_AMOUNT,FIRST_LOAN_DISBURSAL_DATE_LCL_TS,CUSTOMER_ACQUISITION_SOURCE,DAYS_FROM_SIGNUP_TO_FIRST_LOAN,YEAR_JOINED,CUSTOMER_AGE_GROUP,Cluster
873e6d278c79414c05c86216fdf6473e,2022-12-28 00:00:00.000000,SEREMBAN,29,Small,Manufacturing,12388.24,1,1,0,21377.1,2023-01-12 00:00:00.000000,Brokers,15.0,2022,25-34 yo,2
875249fd66c8f569ec04c14bcd69e4b5,2022-06-21 00:00:00.000000,SERI KEMBANGAN,29,Small,Other Service Activities,13027.86,0,3,0,9201.86,2022-06-29 00:00:00.000000,Organic,8.0,2022,25-34 yo,2
876bf392310b4f999d41599c4b836418,2022-04-11 00:00:00.000000,MUAR,37,Small,Motor Vehicles Repair,6590.48,0,2,0,4694.82,2022-04-20 00:00:00.000000,Digital Marketing,9.0,2022,35-44 yo,1
8789161a931916d8a1a8e4b65453258f,2021-01-23 00:00:00.000000,PUCHONG,41,Micro,Motor Vehicles Repair,1463.9,0,1,0,1564.94,2021-02-18 00:00:00.000000,Digital Marketing,26.0,2021,35-44 yo,0
879ddb280a341cab249d454e0beebc8f,2023-06-19 00:00:00.000000,ISKANDAR PUTERI,43,Small,F&B,33715.27,0,1,0,68857.42,2023-06-28 00:00:00.000000,Organic,9.0,2023,35-44 yo,3
87c3300bc439ee5e225c3f9a972bb98d,2023-10-19 00:00:00.000000,BUKIT MERTAJAM,47,Small,Manufacturing,704.8,0,1,0,2065.72,2023-10-31 00:00:00.000000,Organic,12.0,2023,45-54 yo,3
87c6448e690441d8b0a00836e8e9f9ec,2023-02-09 00:00:00.000000,SEMENYIH,46,Small,Motor Vehicles Repair,44036.87,0,1,0,68857.42,2023-04-05 00:00:00.000000,Brokers,55.0,2023,45-54 yo,3
882f2f75bf6bc5ee4a0cf6355833488d,2022-04-28 00:00:00.000000,KLUANG,26,Small,Motor Vehicles Repair,44130.09,0,3,0,31298.823333333334,2022-05-11 00:00:00.000000,Referral Partners,13.0,2022,25-34 yo,1
884244adfce9abeb1929168a8611a678,2023-03-08 00:00:00.000000,SUNGAI BULOH,47,Micro,Motor Vehicles Repair,1727.48,0,1,0,3098.58,2023-03-24 00:00:00.000000,EDMs,16.0,2023,45-54 yo,0
886a9f8451662a4718ece9a474f08eae,2023-02-28 00:00:00.000000,SERI KEMBANGAN,35,Micro,Motor Vehicles Repair,2983.94,0,1,0,2754.3,2023-03-16 00:00:00.000000,Organic,16.0,2023,35-44 yo,0
88a58c5c99967451ec551c791ee4cf07,2021-06-18 00:00:00.000000,SEREMBAN,32,Small,Motor Vehicles Repair,25438.68,1,1,0,15649.41,2021-06-25 00:00:00.000000,Digital Marketing,7.0,2021,25-34 yo,1
88b0b6b003311a550a7aba6312493aa8,2023-10-26 00:00:00.000000,Simpang Ampat,40,Medium,Motor Vehicles Repair,3306.04,0,1,0,13427.2,2023-11-30 00:00:00.000000,Sales Force,35.0,2023,35-44 yo,3
88ca4add08f69738df85a388fc59d9e0,2022-10-16 00:00:00.000000,HULU LANGAT,26,Small,Information and Communication,6469.41,1,1,0,5007.81,2022-11-02 00:00:00.000000,Organic,17.0,2022,25-34 yo,2
88cab5c31c9db86ba84f2d98f18cb436,2023-02-21 00:00:00.000000,SUNGAI BULOH,47,Small,Construction,6861.45,0,1,0,8607.18,2023-03-02 00:00:00.000000,Brokers,9.0,2023,45-54 yo,3
88f3d001443263c131b42712b9fadde4,2019-09-26 00:00:00.000000,KAJANG,57,Micro,Manufacturing,2471.71,0,1,0,3098.58,2023-04-04 00:00:00.000000,Organic,1286.0,2019,55-64 yo,0
88fffa03b7e68d1515090e997c3f74dc,2022-11-14 00:00:00.000000,RAWANG,50,Small,Motor Vehicles Repair,24486.76,0,1,0,30140.77,2022-11-23 00:00:00.000000,Employee Referrals,9.0,2022,45-54 yo,1
8905a81f4f032ea72200a45b77f2a3f7,2023-02-01 00:00:00.000000,KOTA BHARU,28,Micro,F&B,2187.67,0,1,0,3787.16,2023-02-16 00:00:00.000000,Platform Partners,15.0,2023,25-34 yo,0
890700483b51c98bf49b845ddfe7ab75,2022-12-28 00:00:00.000000,PETALING JAYA,24,Small,Motor Vehicles Repair,3499.9,1,1,0,6259.77,2023-01-17 00:00:00.000000,Referral Partners,20.0,2022,18-24 yo,1
890e590025b7d6e7e1a6fb5892cae790,2021-04-28 00:00:00.000000,KUALA LUMPUR,51,Small,Motor Vehicles Repair,9565.46,0,1,0,9389.65,2021-05-12 00:00:00.000000,Platform Partners,14.0,2021,45-54 yo,1
891e7c5dddc46807b98d91f2ab5d2364,2021-07-04 00:00:00.000000,BANTING,47,Small,Motor Vehicles Repair,4267.0,2,3,0,2556.0666666666666,2022-02-28 00:00:00.000000,Platform Partners,239.0,2021,45-54 yo,1
8921b35a515b27f119f16dd40d178196,2022-10-13 00:00:00.000000,KUALA LUMPUR,52,Small,Motor Vehicles Repair,29726.77,0,2,0,29546.09,2022-10-25 00:00:00.000000,Brokers,12.0,2022,45-54 yo,1
8925aa3541b55fbc276fe1676fcae029,2021-02-23 00:00:00.000000,KLANG,32,Medium,Human Health and Social Work Activities,15244.07,0,1,0,15649.41,2021-03-10 00:00:00.000000,Organic,15.0,2021,25-34 yo,2
894f208e2e3f588d01772521df715444,2023-01-06 00:00:00.000000,PERAI,45,Small,Motor Vehicles Repair,15372.01,0,1,0,26604.0,2023-02-07 00:00:00.000000,Employee Referrals,32.0,2023,45-54 yo,3
8968c215a6e289b339c205db0ac32970,2019-05-21 00:00:00.000000,KETEREH,39,Micro,Motor Vehicles Repair,6959.39,0,2,0,4694.825000000001,2019-06-03 00:00:00.000000,Organic,13.0,2019,35-44 yo,0
896a355e631c4b3e659b825abbc3ab2f,2023-02-24 00:00:00.000000,JOHOR BAHRU,40,Small,Information and Communication,3196.15,1,1,0,6885.74,2023-03-09 00:00:00.000000,Brokers,13.0,2023,35-44 yo,3
89913bbd9a6c9afb34c9db79c9e9d2e4,2023-09-29 00:00:00.000000,BUKIT MERTAJAM,49,Small,Motor Vehicles Repair,12235.25,0,1,0,34428.71,2023-10-20 00:00:00.000000,Brokers,21.0,2023,45-54 yo,3
899bdf19d9169f0c2bf950c9b33e52b4,2023-06-21 00:00:00.000000,AMPANG,49,Small,Motor Vehicles Repair,8882.38,0,1,0,15492.92,2023-06-28 00:00:00.000000,Brokers,7.0,2023,45-54 yo,3
89a79375009335dcf64d05aa54338407,2023-04-03 00:00:00.000000,BRICKFIELDS,27,Small,Motor Vehicles Repair,2503.48,0,0,5,8450.68,2023-08-21 00:00:00.000000,Sales Force,140.0,2023,25-34 yo,3
89b9201be08aa977e6240c71f931eeac,2021-08-27 00:00:00.000000,KUALA LUMPUR,29,Micro,Education,2881.76,0,2,0,1721.435,2022-03-30 00:00:00.000000,Organic,215.0,2021,25-34 yo,0
89cbf0d2980a91e457c9fdd1e0a36195,2023-12-17 00:00:00.000000,KUALA LUMPUR,37,Micro,F&B,339.08,0,1,0,2754.3,2023-12-27 00:00:00.000000,Organic,10.0,2023,35-44 yo,0
89d6b9c2eb335081d1ea58b3d73dac77,2023-10-23 00:00:00.000000,SKUDAI,31,Micro,Storage,1000.46,0,1,0,3442.87,2023-10-30 00:00:00.000000,Organic,7.0,2023,25-34 yo,0
8a079de50096cb2e86f421f3b59e1a07,2023-01-11 00:00:00.000000,MUADZAM SHAH,31,Micro,Education,2533.53,0,2,0,2660.4,2023-01-30 00:00:00.000000,Organic,19.0,2023,25-34 yo,0
8a09ed847ef573e10372f34bec48264c,2022-09-27 00:00:00.000000,MUAR,55,Small,Manufacturing,7780.05,1,1,0,11267.58,2022-10-06 00:00:00.000000,Employee Referrals,9.0,2022,55-64 yo,2
8a180c86538d1d4061c85ec8d5a5b9c2,2021-01-11 00:00:00.000000,TAIPING,38,Small,Motor Vehicles Repair,8451.07,0,1,0,9389.65,2021-01-29 00:00:00.000000,Organic,18.0,2021,35-44 yo,1
8a1c84676d3fdf1915179514c72ae9e0,2023-03-13 00:00:00.000000,SUNGAI UDANG,28,Small,Motor Vehicles Repair,3389.1,0,1,0,4820.02,2023-03-24 00:00:00.000000,Organic,11.0,2023,25-34 yo,3
8a3590a5cc5f2c67f51d8a473cdd776a,2022-03-17 00:00:00.000000,KUCHING,31,Micro,Motor Vehicles Repair,6606.16,0,1,0,4068.85,2022-07-12 00:00:00.000000,Digital Marketing,117.0,2022,25-34 yo,0
8a436fdba5a874d8e8cdc86cf31a6ae7,2022-12-09 00:00:00.000000,KUALA LUMPUR,41,Small,Administrative and Support Service Activities,21264.21,0,1,0,22096.97,2022-12-20 00:00:00.000000,Brokers,11.0,2022,35-44 yo,2
8a6249da6b436cedd6c949e625938dca,2022-06-16 00:00:00.000000,GEORGETOWN,28,Micro,Motor Vehicles Repair,3155.66,0,1,0,3192.48,2022-06-29 00:00:00.000000,Organic,13.0,2022,25-34 yo,0
8a7633d7e60954d6067ffb63a777df75,2021-10-21 00:00:00.000000,SIMPANG RENGGAM,31,Small,Motor Vehicles Repair,32842.02,0,1,0,31298.83,2022-09-22 00:00:00.000000,Digital Marketing,336.0,2021,25-34 yo,1
8a9042aa735f9cf3c11fbcd050f34337,2022-07-22 00:00:00.000000,SEMENYIH,40,Small,Construction,7619.94,0,2,0,6134.57,2022-08-04 00:00:00.000000,Digital Marketing,13.0,2022,35-44 yo,2
8a91cb14e2321adf40b500ed00be6c68,2020-07-08 00:00:00.000000,KUALA LUMPUR,46,Small,Motor Vehicles Repair,5450.63,1,1,0,9389.65,2022-04-12 00:00:00.000000,Employee Referrals,643.0,2020,45-54 yo,1
8ac6c12607e544504fe84bd926b6a1ce,2021-11-20 00:00:00.000000,PETALING JAYA,36,Small,Construction,1393.07,0,1,0,1564.94,2022-12-01 00:00:00.000000,Organic,376.0,2021,35-44 yo,2
8b1611b2b9e6b76abe3fe27936573cf6,2023-01-24 00:00:00.000000,SEPANG,30,Small,Motor Vehicles Repair,6193.76,0,1,0,6197.17,2023-02-09 00:00:00.000000,Organic,16.0,2023,25-34 yo,3
8b36e9995196f2513a8fde33bb1fc447,2021-06-17 00:00:00.000000,MIRI,38,Small,F&B,1863.32,0,3,0,1158.0533333333333,2021-07-06 00:00:00.000000,Platform Partners,19.0,2021,35-44 yo,2
8b516c156e474e99898ecfee4a562d9c,2022-01-24 00:00:00.000000,SHAH ALAM,31,Micro,Motor Vehicles Repair,994.25,1,1,0,1971.83,2022-12-09 00:00:00.000000,Platform Partners,319.0,2022,25-34 yo,0
8b599b2148f5631326dbab4de334f205,2021-06-15 00:00:00.000000,KAJANG,50,Small,F&B,2895.76,0,1,0,3536.77,2021-06-28 00:00:00.000000,Platform Partners,13.0,2021,45-54 yo,2
8b65a616a59a191fd7ab1d226dffed50,2023-12-01 00:00:00.000000,SERI KEMBANGAN,24,Small,Professional Activities,2119.26,0,1,0,8607.18,2023-12-19 00:00:00.000000,Digital Marketing,18.0,2023,18-24 yo,3
8b7784af771430c93f8643f76e2f5ce7,2022-11-25 00:00:00.000000,BATU PAHAT,31,Micro,F&B,777.55,0,2,0,938.96,2022-12-13 00:00:00.000000,Digital Marketing,18.0,2022,25-34 yo,0
8ba48d86c922a67a10afec2f362d4de2,2021-08-04 00:00:00.000000,BANDAR PENAWAR,24,Small,Storage,1304.13,0,2,0,938.96,2022-08-22 00:00:00.000000,Platform Partners,383.0,2021,18-24 yo,2
8bbc9400a6e41c4b41b1b4709ab3bb98,2023-02-14 00:00:00.000000,MANTIN,37,Micro,Motor Vehicles Repair,2164.1,0,1,0,2754.3,2023-02-28 00:00:00.000000,Organic,14.0,2023,35-44 yo,0
8be9b72a4e514ce908f14ccea27a1006,2021-12-08 00:00:00.000000,SHAH ALAM,39,Small,Motor Vehicles Repair,10045.34,0,2,0,6572.755,2021-12-20 00:00:00.000000,Organic,12.0,2021,35-44 yo,1
8bf2e5a70676e50830d28895ce555f40,2021-02-02 00:00:00.000000,SERI KEMBANGAN,36,Micro,Motor Vehicles Repair,547.46,1,1,0,938.96,2021-02-11 00:00:00.000000,Platform Partners,9.0,2021,35-44 yo,0
8c2021f95931a8724aea90093287d606,2021-04-15 00:00:00.000000,KUALA PILAH,52,Micro,F&B,2864.51,1,2,0,1658.835,2021-04-27 00:00:00.000000,Platform Partners,12.0,2021,45-54 yo,0
8c2c9d1bd9eea2425b23f8906a9c2a1d,2022-03-01 00:00:00.000000,KLANG,24,Micro,F&B,1024.25,0,1,0,1564.94,2022-03-17 00:00:00.000000,Organic,16.0,2022,18-24 yo,0
8c3504c0fb322c05bbadbd23272b71a4,2019-10-22 00:00:00.000000,SHAH ALAM,33,Micro,Other Service Activities,1816.54,0,1,0,3755.86,2019-10-29 00:00:00.000000,Digital Marketing,7.0,2019,25-34 yo,0
8c3857c9ccf5d4099b64d12797dffae8,2019-04-25 00:00:00.000000,SENAWANG,59,Small,Manufacturing,7128.859999999999,0,0,5,9389.65,2023-08-24 00:00:00.000000,Organic,1582.0,2019,55-64 yo,2
8c6fcd45739ccaecc7f12d96e255869e,2020-11-04 00:00:00.000000,PETALING JAYA,46,Small,Information and Communication,12277.13,0,2,0,6885.745000000001,2020-11-10 00:00:00.000000,Others,6.0,2020,45-54 yo,2
8c7a31df32890d672a5e6c521789bdae,2022-03-03 00:00:00.000000,MASAI,41,Micro,F&B,7067.19,0,3,0,5477.29,2022-08-24 00:00:00.000000,Platform Partners,174.0,2022,35-44 yo,0
8c82972db934583935354b7613d8887e,2021-10-20 00:00:00.000000,KOTA KINABALU,34,Small,Construction,17584.68,0,3,0,10620.733333333332,2021-10-28 00:00:00.000000,Organic,8.0,2021,25-34 yo,2
8ca01196255a1e3c5adf00557c50bf1a,2022-12-10 00:00:00.000000,KOTA KINABALU,29,Small,Motor Vehicles Repair,3303.47,1,1,0,5007.81,2022-12-22 00:00:00.000000,Organic,12.0,2022,25-34 yo,1
8ca29709c049bce5dc772052bf397cd8,2019-04-12 00:00:00.000000,SHAH ALAM,37,Small,Other Service Activities,21954.89,0,2,0,15649.41,2019-05-08 00:00:00.000000,Organic,26.0,2019,35-44 yo,2
8cba326e79afc0f6b59b9a420a0f7e21,2021-06-17 00:00:00.000000,SHAH ALAM,32,Small,F&B,28725.640000000003,0,6,0,9327.053333333333,2021-06-24 00:00:00.000000,Platform Partners,7.0,2021,25-34 yo,2
8cc50215ffa5e81959107ad964164196,2020-02-24 00:00:00.000000,LAHAT,43,Small,Construction,11329.43,0,2,0,6416.26,2020-02-28 00:00:00.000000,Organic,4.0,2020,35-44 yo,2
8d117894585a6011f7997b42a6536725,2023-03-03 00:00:00.000000,KUANTAN,41,Micro,Motor Vehicles Repair,2044.25,0,1,0,3098.58,2023-03-20 00:00:00.000000,Digital Marketing,17.0,2023,35-44 yo,0
8d14f5e7360a2c92ff6a860ecf15c175,2022-09-21 00:00:00.000000,KUALA LUMPUR,30,Small,Professional Activities,13429.96,0,1,0,15649.41,2022-09-29 00:00:00.000000,Organic,8.0,2022,25-34 yo,2
8d3c42e14e1de9e34438c7de60b3ca6f,2021-08-16 00:00:00.000000,SEPANG,29,Micro,F&B,5457.97,0,2,0,3129.88,2021-08-24 00:00:00.000000,Platform Partners,8.0,2021,25-34 yo,0
8d43320344dbc8701fb892b1be359a37,2018-12-26 00:00:00.000000,LANGKAWI,54,Small,Other Service Activities,17874.26,0,2,0,11737.06,2019-01-16 00:00:00.000000,EDMs,21.0,2018,45-54 yo,2
8d61291310eac852c193e3aa515d208a,2020-01-13 00:00:00.000000,MANTIN,59,Micro,Other Service Activities,4257.03,0,3,0,2086.5866666666666,2020-01-20 00:00:00.000000,Digital Marketing,7.0,2020,55-64 yo,0
8d7a45bb1858471694408c790be82643,2022-08-23 00:00:00.000000,BANGI,35,Small,F&B,2042.56,0,1,0,2128.32,2022-09-07 00:00:00.000000,Organic,15.0,2022,35-44 yo,2
8d8c5462c302ce8cf3e77d723c96ded7,2022-11-08 00:00:00.000000,KAMPUNG RAJA,31,Small,Motor Vehicles Repair,12913.61,0,1,0,13082.91,2022-11-24 00:00:00.000000,Digital Marketing,16.0,2022,25-34 yo,1
8da53f43354bab58859366749c06eb85,2019-10-01 00:00:00.000000,AMPANG,34,Small,Other Service Activities,11292.92,0,1,0,12519.53,2019-10-14 00:00:00.000000,EDMs,13.0,2019,25-34 yo,2
8db04d4c2f494a3c84972fcdd7cca4bb,2022-03-08 00:00:00.000000,MUAR,24,Small,F&B,1538.86,0,1,0,2065.72,2022-03-24 00:00:00.000000,Platform Partners,16.0,2022,18-24 yo,2
8db80f7fd7471bb5e746c099d674fa09,2019-02-15 00:00:00.000000,Kepala batas,40,Small,Motor Vehicles Repair,12557.83,0,3,0,8972.33,2020-09-17 00:00:00.000000,Platform Partners,580.0,2019,35-44 yo,1
8dc28b06f1da04ccfba8c3fa35015ced,2019-11-26 00:00:00.000000,TAIPING,24,Medium,Administrative and Support Service Activities,16597.04,1,3,0,8868.003333333334,2019-12-02 00:00:00.000000,Offline Marketing,6.0,2019,18-24 yo,2
8dc57d8bceeda897ae4dc005795352d5,2022-11-30 00:00:00.000000,IPOH,35,Small,F&B,2199.21,1,1,0,3943.65,2022-12-16 00:00:00.000000,Platform Partners,16.0,2022,35-44 yo,2
8dc96b397929d2f733a7dfb1d1e4b592,2022-06-26 00:00:00.000000,JERTEH,28,Micro,Motor Vehicles Repair,847.81,1,1,0,2316.11,2022-07-26 00:00:00.000000,Organic,30.0,2022,25-34 yo,0
8ddd45f444927e225bedeb7639270e9e,2021-11-16 00:00:00.000000,KOTA BHARU,53,Small,Human Health and Social Work Activities,8542.1,1,2,0,9358.35,2022-09-07 00:00:00.000000,Digital Marketing,295.0,2021,45-54 yo,2
8e065592430b10c52719ad1f27ae28d3,2021-06-14 00:00:00.000000,BANDAR BARU BANGI,35,Small,F&B,11162.72,0,2,0,12394.34,2023-02-15 00:00:00.000000,Digital Marketing,611.0,2021,35-44 yo,2
8e1b61084937c0544c4e633b023deec9,2023-01-09 00:00:00.000000,GELUGOR,42,Medium,Administrative and Support Service Activities,63287.680000000015,0,1,11,31820.47666666668,2023-02-17 00:00:00.000000,Brokers,39.0,2023,35-44 yo,3
8e230ea53d0c31f0c2025eb92b19c7eb,2023-01-26 00:00:00.000000,KUALA LUMPUR,35,Small,Motor Vehicles Repair,11483.82,0,1,0,15148.63,2023-02-08 00:00:00.000000,Organic,13.0,2023,35-44 yo,3
8e25d0cae1424a4b30e6cb88618b8cad,2022-06-21 00:00:00.000000,KLANG,50,Small,"Arts, Entertainment and Recreation",23625.88,0,1,0,20438.13,2022-06-29 00:00:00.000000,Organic,8.0,2022,45-54 yo,2
8e2cc077f131bfd685915603957644ec,2018-08-23 00:00:00.000000,KUALA LUMPUR,52,Small,Motor Vehicles Repair,9112.72,1,1,0,4694.82,2020-09-03 00:00:00.000000,Digital Marketing,742.0,2018,45-54 yo,1
8e2f3ea2a0bba8b4f1aa671bc8f3548e,2019-11-25 00:00:00.000000,MELAKA,30,Small,Other Service Activities,10155.42,0,1,0,12519.53,2019-12-03 00:00:00.000000,Digital Marketing,8.0,2019,25-34 yo,2
8e430a2b2b68c974854468d6831f09b2,2022-08-21 00:00:00.000000,TEMERLOH,28,Small,F&B,2563.91,0,1,0,3787.16,2023-02-27 00:00:00.000000,Organic,190.0,2022,25-34 yo,2
8e483095830f0e43c142ff89182a660e,2023-09-21 00:00:00.000000,KUALA LUMPUR,63,Small,Education,5942.96,0,1,0,16525.78,2023-10-13 00:00:00.000000,Platform Partners,22.0,2023,55-64 yo,3
8e4dad6760b42be5ebe0e4341f1885b3,2022-11-23 00:00:00.000000,IPOH,33,Small,Motor Vehicles Repair,744.2,1,1,0,1251.95,2022-12-06 00:00:00.000000,EDMs,13.0,2022,25-34 yo,1
8e881352d5d2a52472ee221b2871adce,2022-11-11 00:00:00.000000,RAWANG,39,Small,Motor Vehicles Repair,24182.78,0,1,0,25195.56,2022-11-24 00:00:00.000000,Brokers,13.0,2022,35-44 yo,1
8e969ca33fd9c9c05a4a0f100ebec11b,2021-10-20 00:00:00.000000,PETALING JAYA,32,Small,F&B,556.01,1,1,0,938.96,2021-11-10 00:00:00.000000,Platform Partners,21.0,2021,25-34 yo,2
8ea0e194b7131eeb8689ef6379403152,2021-08-30 00:00:00.000000,MELAKA,34,Small,Financial Services,3423.81,1,1,0,6572.75,2022-10-17 00:00:00.000000,Organic,413.0,2021,25-34 yo,2
8ea1cf8d43ac0835bc8ad09df6b069c7,2022-12-02 00:00:00.000000,SUNGAI BULOH,53,Small,Motor Vehicles Repair,30243.28,0,1,0,50015.53,2023-01-05 00:00:00.000000,Brokers,34.0,2022,45-54 yo,1
8ed693377de4857b4c0d8271d60d2d3b,2022-11-10 00:00:00.000000,KUALA LUMPUR,36,Small,Administrative and Support Service Activities,5719.989999999999,1,0,8,11471.022500000001,2023-01-20 00:00:00.000000,Organic,71.0,2022,35-44 yo,2
8eeee87f7d1e4fad1431c920b8a67fef,2023-01-19 00:00:00.000000,SHAH ALAM,40,Micro,Motor Vehicles Repair,1544.34,0,1,0,2190.92,2023-02-09 00:00:00.000000,Brokers,21.0,2023,35-44 yo,0
8eef00c59d2a42aefb3b52c9b310bcf1,2023-01-30 00:00:00.000000,KULIM,52,Small,Construction,5778.46,0,1,0,8262.89,2023-02-10 00:00:00.000000,Digital Marketing,11.0,2023,45-54 yo,3
8eff2aa79a8fa5d6f763f7435c487e57,2021-04-21 00:00:00.000000,PUTRAJAYA,45,Small,F&B,7405.670000000001,0,3,0,4162.74,2021-04-27 00:00:00.000000,Platform Partners,6.0,2021,45-54 yo,2
8f0345edab0c850d61fb95ddfbf293e6,2021-09-29 00:00:00.000000,MIRI,31,Small,Manufacturing,14641.31,0,1,0,15649.41,2021-10-20 00:00:00.000000,Organic,21.0,2021,25-34 yo,2
8f0f252bb167ef7f53bd8d675fba9812,2022-02-18 00:00:00.000000,SHAH ALAM,30,Small,Administrative and Support Service Activities,5621.24,0,1,0,3129.88,2022-02-28 00:00:00.000000,Organic,10.0,2022,25-34 yo,2
8f402d7a9e3bb588476746442bb28e36,2022-09-20 00:00:00.000000,JOHOR BAHRU,24,Small,Motor Vehicles Repair,5867.94,0,1,0,6885.74,2022-10-04 00:00:00.000000,Employee Referrals,14.0,2022,18-24 yo,1
8f61d64edf1e7cf1fb337968e67e795c,2019-01-29 00:00:00.000000,RAWANG,36,Small,Construction,10748.85,0,1,0,15649.41,2020-03-13 00:00:00.000000,Offline Marketing,409.0,2019,35-44 yo,2
8f72e27f8bf04b5df3eab360aff2852c,2023-03-02 00:00:00.000000,SHAH ALAM,37,Small,Administrative and Support Service Activities,19006.33,0,2,0,22722.95,2023-03-21 00:00:00.000000,EDMs,19.0,2023,35-44 yo,3
8f79aca1e434104b4cf6611b82b7c10b,2022-07-18 00:00:00.000000,SUNGAI BULOH,38,Small,Storage,1309.41,0,1,0,1564.94,2022-07-28 00:00:00.000000,Digital Marketing,10.0,2022,35-44 yo,2
8f8517bf99d53ae398a788ec1d516aa7,2022-10-24 00:00:00.000000,MUKAH,24,Micro,Motor Vehicles Repair,3422.2,1,1,0,6103.27,2022-11-02 00:00:00.000000,Organic,9.0,2022,18-24 yo,0
8f87d156c436e6db514f2aa648d3c071,2019-08-13 00:00:00.000000,SHAH ALAM,52,Small,Motor Vehicles Repair,12811.13,0,5,0,4694.82,2020-08-27 00:00:00.000000,Organic,380.0,2019,45-54 yo,1
8fa146a5c83b1433ab53c8e0f568e59c,2023-03-05 00:00:00.000000,SITIAWAN,46,Small,Motor Vehicles Repair,30796.83,0,2,0,34428.71,2023-03-21 00:00:00.000000,Digital Marketing,16.0,2023,45-54 yo,3
8fa4389caeea70ad29d8a0206e0ae90b,2023-06-22 00:00:00.000000,TANJONG MALIM,39,Small,Manufacturing,2383.74,0,1,0,4131.45,2023-07-05 00:00:00.000000,Digital Marketing,13.0,2023,35-44 yo,3
8fa9276b031c2d460cc14e561a236142,2023-02-24 00:00:00.000000,KOTA BHARU,48,Micro,Motor Vehicles Repair,1654.18,0,1,0,2065.72,2023-03-14 00:00:00.000000,Digital Marketing,18.0,2023,45-54 yo,0
8fad0e8606fc1d31d48a4a9b36efc591,2020-12-07 00:00:00.000000,JERANTUT,31,Small,Motor Vehicles Repair,19960.56,0,5,0,6591.534,2020-12-28 00:00:00.000000,Platform Partners,21.0,2020,25-34 yo,1
8fc586d4f24b9859d10945f2a8fac9c3,2019-08-14 00:00:00.000000,Georgetown,33,Small,F&B,6767.52,0,1,0,17214.36,2023-09-26 00:00:00.000000,Sales Force,1504.0,2019,25-34 yo,2
8fe69675ba972559203b64924b2a45e1,2021-08-30 00:00:00.000000,PUDU,30,Small,Motor Vehicles Repair,4825.33,0,3,0,3129.8799999999997,2021-09-07 00:00:00.000000,Organic,8.0,2021,25-34 yo,1
8feb3ff9e9e887b807004c3d46099214,2022-02-19 00:00:00.000000,TANAH MERAH,37,Micro,Motor Vehicles Repair,1329.28,1,1,0,2816.89,2022-07-14 00:00:00.000000,Organic,145.0,2022,35-44 yo,0
8ff66eb197b05f470afd9ac298229bbf,2022-12-19 00:00:00.000000,KUALA KETIL,38,Micro,Motor Vehicles Repair,1379.67,0,1,0,1564.94,2022-12-29 00:00:00.000000,Digital Marketing,10.0,2022,35-44 yo,0
9039648b1871704f0c6b6757ed1a45d1,2022-12-06 00:00:00.000000,PASIR MAS,39,Micro,F&B,2038.76,0,1,0,2284.81,2022-12-30 00:00:00.000000,Platform Partners,24.0,2022,35-44 yo,0
90463b8547ed0955cc73f500450a86f4,2023-10-18 00:00:00.000000,SUBANG JAYA,40,Small,Information and Communication,101.72,0,0,1,3755.86,2023-12-26 00:00:00.000000,Digital Marketing,69.0,2023,35-44 yo,3
9082b49908f9555accdabcc2b2d775ba,2023-05-04 00:00:00.000000,Simpang Ampat,31,Small,F&B,8594.46,0,1,0,14115.77,2023-05-26 00:00:00.000000,Brokers,22.0,2023,25-34 yo,3
9093854ce6933b14d81438240799efea,2022-08-16 00:00:00.000000,SHAH ALAM,47,Small,Education,11525.15,0,1,0,13208.11,2022-08-23 00:00:00.000000,Others,7.0,2022,45-54 yo,2
90a6912a489d7f33c05814776d2a91d4,2020-09-24 00:00:00.000000,KUALA LUMPUR,30,Small,Motor Vehicles Repair,9720.96,1,2,0,8607.18,2020-09-29 00:00:00.000000,Organic,5.0,2020,25-34 yo,1
90ef56e5475d495c30c4d38e02f6d089,2022-07-07 00:00:00.000000,PUCHONG,36,Small,Construction,4166.81,0,1,0,5289.5,2022-07-26 00:00:00.000000,Digital Marketing,19.0,2022,35-44 yo,2
90f12bed502a680e44530fdd9728121a,2022-09-06 00:00:00.000000,KUALA LUMPUR,50,Small,Motor Vehicles Repair,5082.98,1,1,0,7824.71,2022-09-15 00:00:00.000000,EDMs,9.0,2022,45-54 yo,1
9113d0dec9eb16aae26d72f8a37b758e,2021-08-03 00:00:00.000000,MENTAKAB,31,Medium,Motor Vehicles Repair,10041.96,0,1,0,7824.71,2022-06-30 00:00:00.000000,Employee Referrals,331.0,2021,25-34 yo,1
9139b38da42b2a3089d4552e7865ee93,2022-08-02 00:00:00.000000,JOHOR BAHRU,29,Micro,Manufacturing,1497.77,0,1,0,1314.55,2022-08-12 00:00:00.000000,Organic,10.0,2022,25-34 yo,0
